,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 137,platinum_token Variant 137,Moneda platino,50,100,50,gold Variant 137,Middle Card Black,30,100,30,emerald Variant 137,Front Card Colorful,30,100,30,720 Variant 137,Bit,30,100,30,48 Variant 137,drift,80,100,80,3 Variant 137,Mana,80,100,80,5 Variant 137,ingot,33,100,33,wild Variant 137,No Material,900,1000,90,chocolate_brown Variant 137,Cuerpo marrón,14,100,14,party_orange Variant 137,Material.005,17,100,17,hornet_brown Variant 137,Ojos sauron,40,100,40,rainbow Variant 137,Cuernos arcoiris,5,100,5,none Variant 137,No Material,99,100,99
Variant 138,gold_token Variant 138,Moneda oro,35,100,35,platinum Variant 138,Platinium Card,50,100,50,kevlar Variant 138,Front Card KEVLAR,15,100,15,576 Variant 138,Bit,50,100,50,48 Variant 138,drift,80,100,80,6 Variant 138,Mana,15,100,15,4 Variant 138,ingot,60,100,60,wild Variant 138,No Material,900,1000,90,firing_red Variant 138,Cuerpo rojo,16,100,16,sunny_yellow Variant 138,Material.002,17,100,17,wasp_yellow Variant 138,Ojos verde claro,25,100,25,rainbow Variant 138,Cuernos arcoiris,5,100,5,none Variant 138,No Material,99,100,99
Variant 139,gold_token Variant 139,Moneda oro,35,100,35,platinum Variant 139,Platinium Card,50,100,50,emerald Variant 139,Front Card Colorful,30,100,30,720 Variant 139,Bit,30,100,30,48 Variant 139,drift,80,100,80,3 Variant 139,Mana,80,100,80,5 Variant 139,ingot,33,100,33,wild Variant 139,No Material,900,1000,90,firing_red Variant 139,Cuerpo rojo,16,100,16,party_orange Variant 139,Material.005,17,100,17,firefly_lilac Variant 139,Ojos rosados,20,100,20,golden Variant 139,Puas oro,25,100,25,none Variant 139,No Material,99,100,99
Variant 140,platinum_token Variant 140,Moneda platino,50,100,50,platinum Variant 140,Platinium Card,50,100,50,amethyst Variant 140,Front Card Purple,25,100,25,720 Variant 140,Bit,30,100,30,48 Variant 140,drift,80,100,80,3 Variant 140,Mana,80,100,80,4 Variant 140,ingot,60,100,60,wild Variant 140,No Material,900,1000,90,firing_red Variant 140,Cuerpo rojo,16,100,16,party_orange Variant 140,Material.005,17,100,17,hornet_brown Variant 140,Ojos sauron,40,100,40,bone Variant 140,Huesos blancos,70,100,70,none Variant 140,No Material,99,100,99
Variant 141,platinum_token Variant 141,Moneda platino,50,100,50,gold Variant 141,Middle Card Black,30,100,30,kevlar Variant 141,Front Card KEVLAR,15,100,15,576 Variant 141,Bit,50,100,50,48 Variant 141,drift,80,100,80,3 Variant 141,Mana,80,100,80,5 Variant 141,ingot,33,100,33,wild Variant 141,No Material,900,1000,90,chocolate_brown Variant 141,Cuerpo marrón,14,100,14,sunny_yellow Variant 141,Material.002,17,100,17,shimmer_turquoise Variant 141,Ojos turquesa,10,100,10,golden Variant 141,Puas oro,25,100,25,none Variant 141,No Material,99,100,99
Variant 142,gold_token Variant 142,Moneda oro,35,100,35,platinum Variant 142,Platinium Card,50,100,50,kevlar Variant 142,Front Card KEVLAR,15,100,15,720 Variant 142,Bit,30,100,30,48 Variant 142,drift,80,100,80,6 Variant 142,Mana,15,100,15,5 Variant 142,ingot,33,100,33,wild Variant 142,No Material,900,1000,90,firing_red Variant 142,Cuerpo rojo,16,100,16,magic_purple Variant 142,Material.004,17,100,17,hornet_brown Variant 142,Ojos sauron,40,100,40,bone Variant 142,Huesos blancos,70,100,70,none Variant 142,No Material,99,100,99
Variant 143,platinum_token Variant 143,Moneda platino,50,100,50,titanium Variant 143,Titanium Card,20,100,20,emerald Variant 143,Front Card Colorful,30,100,30,576 Variant 143,Bit,50,100,50,48 Variant 143,drift,80,100,80,3 Variant 143,Mana,80,100,80,4 Variant 143,ingot,60,100,60,sovereign Variant 143,Gold Crown Sov1.001,75,1000,8,exotic_turquoise Variant 143,Cuerpo turquesa,14,100,14,lemon_green Variant 143,Alas verdes,10,100,10,hornet_brown Variant 143,Ojos sauron,40,100,40,bone Variant 143,Huesos blancos,70,100,70,none Variant 143,No Material,99,100,99
Variant 144,titanium_token Variant 144,Material.016,15,100,15,platinum Variant 144,Platinium Card,50,100,50,sapphire Variant 144,Front Card NAVY,20,100,20,576 Variant 144,Bit,50,100,50,48 Variant 144,drift,80,100,80,3 Variant 144,Mana,80,100,80,4 Variant 144,ingot,60,100,60,wild Variant 144,No Material,900,1000,90,earthy_orange Variant 144,Cuerpo amarillo,14,100,14,floyd_pink Variant 144,Alas rosadas,17,100,17,shimmer_turquoise Variant 144,Ojos turquesa,10,100,10,bone Variant 144,Huesos blancos,70,100,70,none Variant 144,No Material,99,100,99
Variant 145,gold_token Variant 145,Moneda oro,35,100,35,titanium Variant 145,Titanium Card,20,100,20,sapphire Variant 145,Front Card NAVY,20,100,20,576 Variant 145,Bit,50,100,50,48 Variant 145,drift,80,100,80,3 Variant 145,Mana,80,100,80,4 Variant 145,ingot,60,100,60,wild Variant 145,No Material,900,1000,90,earthy_orange Variant 145,Cuerpo amarillo,14,100,14,magic_purple Variant 145,Material.004,17,100,17,firefly_lilac Variant 145,Ojos rosados,20,100,20,golden Variant 145,Puas oro,25,100,25,none Variant 145,No Material,99,100,99
Variant 146,platinum_token Variant 146,Moneda platino,50,100,50,platinum Variant 146,Platinium Card,50,100,50,emerald Variant 146,Front Card Colorful,30,100,30,576 Variant 146,Bit,50,100,50,48 Variant 146,drift,80,100,80,3 Variant 146,Mana,80,100,80,4 Variant 146,ingot,60,100,60,wild Variant 146,No Material,900,1000,90,firing_red Variant 146,Cuerpo rojo,16,100,16,ocean_blue Variant 146,Material.001,17,100,17,wasp_yellow Variant 146,Ojos verde claro,25,100,25,rainbow Variant 146,Cuernos arcoiris,5,100,5,none Variant 146,No Material,99,100,99
Variant 147,gold_token Variant 147,Moneda oro,35,100,35,platinum Variant 147,Platinium Card,50,100,50,amethyst Variant 147,Front Card Purple,25,100,25,576 Variant 147,Bit,50,100,50,48 Variant 147,drift,80,100,80,3 Variant 147,Mana,80,100,80,5 Variant 147,ingot,33,100,33,pirate Variant 147,Parche,25,1000,2,chocolate_brown Variant 147,Cuerpo marrón,14,100,14,party_orange Variant 147,Material.005,17,100,17,hornet_brown Variant 147,Ojos sauron,40,100,40,bone Variant 147,Huesos blancos,70,100,70,none Variant 147,No Material,99,100,99
Variant 148,platinum_token Variant 148,Moneda platino,50,100,50,titanium Variant 148,Titanium Card,20,100,20,prism Variant 148,Front Card Rainbow,10,100,10,864 Variant 148,Bit,20,100,20,48 Variant 148,drift,80,100,80,3 Variant 148,Mana,80,100,80,4 Variant 148,ingot,60,100,60,wild Variant 148,No Material,900,1000,90,firing_red Variant 148,Cuerpo rojo,16,100,16,ocean_blue Variant 148,Material.001,17,100,17,assembly_purple Variant 148,Ojos morados,5,100,5,bone Variant 148,Huesos blancos,70,100,70,none Variant 148,No Material,99,100,99
Variant 149,platinum_token Variant 149,Moneda platino,50,100,50,titanium Variant 149,Titanium Card,20,100,20,amethyst Variant 149,Front Card Purple,25,100,25,576 Variant 149,Bit,50,100,50,60 Variant 149,drift,15,100,15,3 Variant 149,Mana,80,100,80,5 Variant 149,ingot,33,100,33,wild Variant 149,No Material,900,1000,90,chocolate_brown Variant 149,Cuerpo marrón,14,100,14,magic_purple Variant 149,Material.004,17,100,17,wasp_yellow Variant 149,Ojos verde claro,25,100,25,golden Variant 149,Puas oro,25,100,25,none Variant 149,No Material,99,100,99
Variant 150,titanium_token Variant 150,Material.016,15,100,15,platinum Variant 150,Platinium Card,50,100,50,emerald Variant 150,Front Card Colorful,30,100,30,720 Variant 150,Bit,30,100,30,48 Variant 150,drift,80,100,80,3 Variant 150,Mana,80,100,80,5 Variant 150,ingot,33,100,33,wild Variant 150,No Material,900,1000,90,mystic_purple Variant 150,Cuerpo Morado,14,100,14,ocean_blue Variant 150,Material.001,17,100,17,hornet_brown Variant 150,Ojos sauron,40,100,40,bone Variant 150,Huesos blancos,70,100,70,none Variant 150,No Material,99,100,99
Variant 151,platinum_token Variant 151,Moneda platino,50,100,50,platinum Variant 151,Platinium Card,50,100,50,emerald Variant 151,Front Card Colorful,30,100,30,576 Variant 151,Bit,50,100,50,48 Variant 151,drift,80,100,80,3 Variant 151,Mana,80,100,80,4 Variant 151,ingot,60,100,60,wild Variant 151,No Material,900,1000,90,exotic_turquoise Variant 151,Cuerpo turquesa,14,100,14,floyd_pink Variant 151,Alas rosadas,17,100,17,hornet_brown Variant 151,Ojos sauron,40,100,40,bone Variant 151,Huesos blancos,70,100,70,none Variant 151,No Material,99,100,99
Variant 152,gold_token Variant 152,Moneda oro,35,100,35,gold Variant 152,Middle Card Black,30,100,30,kevlar Variant 152,Front Card KEVLAR,15,100,15,864 Variant 152,Bit,20,100,20,48 Variant 152,drift,80,100,80,3 Variant 152,Mana,80,100,80,4 Variant 152,ingot,60,100,60,wild Variant 152,No Material,900,1000,90,earthy_orange Variant 152,Cuerpo amarillo,14,100,14,sunny_yellow Variant 152,Material.002,17,100,17,wasp_yellow Variant 152,Ojos verde claro,25,100,25,bone Variant 152,Huesos blancos,70,100,70,none Variant 152,No Material,99,100,99
Variant 153,platinum_token Variant 153,Moneda platino,50,100,50,titanium Variant 153,Titanium Card,20,100,20,amethyst Variant 153,Front Card Purple,25,100,25,576 Variant 153,Bit,50,100,50,48 Variant 153,drift,80,100,80,3 Variant 153,Mana,80,100,80,4 Variant 153,ingot,60,100,60,wild Variant 153,No Material,900,1000,90,peaceful_green Variant 153,Cuerpo verde,14,100,14,magic_purple Variant 153,Material.004,17,100,17,hornet_brown Variant 153,Ojos sauron,40,100,40,bone Variant 153,Huesos blancos,70,100,70,none Variant 153,No Material,99,100,99
Variant 154,platinum_token Variant 154,Moneda platino,50,100,50,platinum Variant 154,Platinium Card,50,100,50,emerald Variant 154,Front Card Colorful,30,100,30,720 Variant 154,Bit,30,100,30,48 Variant 154,drift,80,100,80,3 Variant 154,Mana,80,100,80,5 Variant 154,ingot,33,100,33,wild Variant 154,No Material,900,1000,90,tangle_dark Variant 154,Cuerpo negro,14,100,14,party_orange Variant 154,Material.005,17,100,17,hornet_brown Variant 154,Ojos sauron,40,100,40,bone Variant 154,Huesos blancos,70,100,70,none Variant 154,No Material,99,100,99
Variant 155,titanium_token Variant 155,Material.016,15,100,15,gold Variant 155,Middle Card Black,30,100,30,emerald Variant 155,Front Card Colorful,30,100,30,576 Variant 155,Bit,50,100,50,48 Variant 155,drift,80,100,80,6 Variant 155,Mana,15,100,15,8 Variant 155,ingot,4,100,4,wild Variant 155,No Material,900,1000,90,tangle_dark Variant 155,Cuerpo negro,14,100,14,floyd_pink Variant 155,Alas rosadas,17,100,17,hornet_brown Variant 155,Ojos sauron,40,100,40,golden Variant 155,Puas oro,25,100,25,none Variant 155,No Material,99,100,99
Variant 156,platinum_token Variant 156,Moneda platino,50,100,50,platinum Variant 156,Platinium Card,50,100,50,sapphire Variant 156,Front Card NAVY,20,100,20,864 Variant 156,Bit,20,100,20,48 Variant 156,drift,80,100,80,3 Variant 156,Mana,80,100,80,10 Variant 156,ingot,2,100,2,wild Variant 156,No Material,900,1000,90,chocolate_brown Variant 156,Cuerpo marrón,14,100,14,party_orange Variant 156,Material.005,17,100,17,firefly_lilac Variant 156,Ojos rosados,20,100,20,golden Variant 156,Puas oro,25,100,25,none Variant 156,No Material,99,100,99
Variant 157,gold_token Variant 157,Moneda oro,35,100,35,gold Variant 157,Middle Card Black,30,100,30,sapphire Variant 157,Front Card NAVY,20,100,20,576 Variant 157,Bit,50,100,50,48 Variant 157,drift,80,100,80,6 Variant 157,Mana,15,100,15,4 Variant 157,ingot,60,100,60,sovereign Variant 157,Gold Crown Sov1.001,75,1000,8,earthy_orange Variant 157,Cuerpo amarillo,14,100,14,ocean_blue Variant 157,Material.001,17,100,17,wasp_yellow Variant 157,Ojos verde claro,25,100,25,golden Variant 157,Puas oro,25,100,25,none Variant 157,No Material,99,100,99
Variant 158,gold_token Variant 158,Moneda oro,35,100,35,gold Variant 158,Middle Card Black,30,100,30,prism Variant 158,Front Card Rainbow,10,100,10,720 Variant 158,Bit,30,100,30,48 Variant 158,drift,80,100,80,3 Variant 158,Mana,80,100,80,4 Variant 158,ingot,60,100,60,wild Variant 158,No Material,900,1000,90,firing_red Variant 158,Cuerpo rojo,16,100,16,floyd_pink Variant 158,Alas rosadas,17,100,17,hornet_brown Variant 158,Ojos sauron,40,100,40,bone Variant 158,Huesos blancos,70,100,70,none Variant 158,No Material,99,100,99
Variant 159,platinum_token Variant 159,Moneda platino,50,100,50,titanium Variant 159,Titanium Card,20,100,20,emerald Variant 159,Front Card Colorful,30,100,30,864 Variant 159,Bit,20,100,20,48 Variant 159,drift,80,100,80,3 Variant 159,Mana,80,100,80,4 Variant 159,ingot,60,100,60,sovereign Variant 159,Gold Crown Sov1.001,75,1000,8,earthy_orange Variant 159,Cuerpo amarillo,14,100,14,floyd_pink Variant 159,Alas rosadas,17,100,17,wasp_yellow Variant 159,Ojos verde claro,25,100,25,golden Variant 159,Puas oro,25,100,25,none Variant 159,No Material,99,100,99
Variant 160,platinum_token Variant 160,Moneda platino,50,100,50,gold Variant 160,Middle Card Black,30,100,30,amethyst Variant 160,Front Card Purple,25,100,25,576 Variant 160,Bit,50,100,50,48 Variant 160,drift,80,100,80,3 Variant 160,Mana,80,100,80,4 Variant 160,ingot,60,100,60,sovereign Variant 160,Gold Crown Sov1.001,75,1000,8,firing_red Variant 160,Cuerpo rojo,16,100,16,floyd_pink Variant 160,Alas rosadas,17,100,17,wasp_yellow Variant 160,Ojos verde claro,25,100,25,golden Variant 160,Puas oro,25,100,25,none Variant 160,No Material,99,100,99
Variant 161,platinum_token Variant 161,Moneda platino,50,100,50,titanium Variant 161,Titanium Card,20,100,20,amethyst Variant 161,Front Card Purple,25,100,25,576 Variant 161,Bit,50,100,50,48 Variant 161,drift,80,100,80,6 Variant 161,Mana,15,100,15,4 Variant 161,ingot,60,100,60,wild Variant 161,No Material,900,1000,90,exotic_turquoise Variant 161,Cuerpo turquesa,14,100,14,ocean_blue Variant 161,Material.001,17,100,17,hornet_brown Variant 161,Ojos sauron,40,100,40,golden Variant 161,Puas oro,25,100,25,none Variant 161,No Material,99,100,99
Variant 162,platinum_token Variant 162,Moneda platino,50,100,50,titanium Variant 162,Titanium Card,20,100,20,sapphire Variant 162,Front Card NAVY,20,100,20,576 Variant 162,Bit,50,100,50,48 Variant 162,drift,80,100,80,3 Variant 162,Mana,80,100,80,4 Variant 162,ingot,60,100,60,wild Variant 162,No Material,900,1000,90,chocolate_brown Variant 162,Cuerpo marrón,14,100,14,party_orange Variant 162,Material.005,17,100,17,wasp_yellow Variant 162,Ojos verde claro,25,100,25,bone Variant 162,Huesos blancos,70,100,70,none Variant 162,No Material,99,100,99
Variant 163,platinum_token Variant 163,Moneda platino,50,100,50,platinum Variant 163,Platinium Card,50,100,50,sapphire Variant 163,Front Card NAVY,20,100,20,720 Variant 163,Bit,30,100,30,48 Variant 163,drift,80,100,80,3 Variant 163,Mana,80,100,80,4 Variant 163,ingot,60,100,60,wild Variant 163,No Material,900,1000,90,earthy_orange Variant 163,Cuerpo amarillo,14,100,14,ocean_blue Variant 163,Material.001,17,100,17,hornet_brown Variant 163,Ojos sauron,40,100,40,bone Variant 163,Huesos blancos,70,100,70,none Variant 163,No Material,99,100,99
Variant 164,platinum_token Variant 164,Moneda platino,50,100,50,gold Variant 164,Middle Card Black,30,100,30,kevlar Variant 164,Front Card KEVLAR,15,100,15,576 Variant 164,Bit,50,100,50,48 Variant 164,drift,80,100,80,6 Variant 164,Mana,15,100,15,5 Variant 164,ingot,33,100,33,wild Variant 164,No Material,900,1000,90,firing_red Variant 164,Cuerpo rojo,16,100,16,magic_purple Variant 164,Material.004,17,100,17,hornet_brown Variant 164,Ojos sauron,40,100,40,bone Variant 164,Huesos blancos,70,100,70,none Variant 164,No Material,99,100,99
Variant 165,platinum_token Variant 165,Moneda platino,50,100,50,titanium Variant 165,Titanium Card,20,100,20,amethyst Variant 165,Front Card Purple,25,100,25,720 Variant 165,Bit,30,100,30,72 Variant 165,drift,5,100,5,3 Variant 165,Mana,80,100,80,5 Variant 165,ingot,33,100,33,wild Variant 165,No Material,900,1000,90,firing_red Variant 165,Cuerpo rojo,16,100,16,magic_purple Variant 165,Material.004,17,100,17,hornet_brown Variant 165,Ojos sauron,40,100,40,bone Variant 165,Huesos blancos,70,100,70,none Variant 165,No Material,99,100,99
Variant 166,platinum_token Variant 166,Moneda platino,50,100,50,gold Variant 166,Middle Card Black,30,100,30,sapphire Variant 166,Front Card NAVY,20,100,20,576 Variant 166,Bit,50,100,50,48 Variant 166,drift,80,100,80,3 Variant 166,Mana,80,100,80,5 Variant 166,ingot,33,100,33,wild Variant 166,No Material,900,1000,90,exotic_turquoise Variant 166,Cuerpo turquesa,14,100,14,floyd_pink Variant 166,Alas rosadas,17,100,17,hornet_brown Variant 166,Ojos sauron,40,100,40,bone Variant 166,Huesos blancos,70,100,70,none Variant 166,No Material,99,100,99
Variant 167,platinum_token Variant 167,Moneda platino,50,100,50,gold Variant 167,Middle Card Black,30,100,30,amethyst Variant 167,Front Card Purple,25,100,25,576 Variant 167,Bit,50,100,50,60 Variant 167,drift,15,100,15,3 Variant 167,Mana,80,100,80,4 Variant 167,ingot,60,100,60,wild Variant 167,No Material,900,1000,90,firing_red Variant 167,Cuerpo rojo,16,100,16,magic_purple Variant 167,Material.004,17,100,17,wasp_yellow Variant 167,Ojos verde claro,25,100,25,golden Variant 167,Puas oro,25,100,25,none Variant 167,No Material,99,100,99
Variant 168,gold_token Variant 168,Moneda oro,35,100,35,platinum Variant 168,Platinium Card,50,100,50,amethyst Variant 168,Front Card Purple,25,100,25,720 Variant 168,Bit,30,100,30,48 Variant 168,drift,80,100,80,3 Variant 168,Mana,80,100,80,4 Variant 168,ingot,60,100,60,wild Variant 168,No Material,900,1000,90,firing_red Variant 168,Cuerpo rojo,16,100,16,ocean_blue Variant 168,Material.001,17,100,17,assembly_purple Variant 168,Ojos morados,5,100,5,golden Variant 168,Puas oro,25,100,25,none Variant 168,No Material,99,100,99
Variant 169,platinum_token Variant 169,Moneda platino,50,100,50,platinum Variant 169,Platinium Card,50,100,50,kevlar Variant 169,Front Card KEVLAR,15,100,15,720 Variant 169,Bit,30,100,30,60 Variant 169,drift,15,100,15,6 Variant 169,Mana,15,100,15,5 Variant 169,ingot,33,100,33,wild Variant 169,No Material,900,1000,90,firing_red Variant 169,Cuerpo rojo,16,100,16,floyd_pink Variant 169,Alas rosadas,17,100,17,wasp_yellow Variant 169,Ojos verde claro,25,100,25,bone Variant 169,Huesos blancos,70,100,70,none Variant 169,No Material,99,100,99
Variant 170,platinum_token Variant 170,Moneda platino,50,100,50,gold Variant 170,Middle Card Black,30,100,30,amethyst Variant 170,Front Card Purple,25,100,25,576 Variant 170,Bit,50,100,50,48 Variant 170,drift,80,100,80,3 Variant 170,Mana,80,100,80,4 Variant 170,ingot,60,100,60,wild Variant 170,No Material,900,1000,90,mystic_purple Variant 170,Cuerpo Morado,14,100,14,magic_purple Variant 170,Material.004,17,100,17,wasp_yellow Variant 170,Ojos verde claro,25,100,25,bone Variant 170,Huesos blancos,70,100,70,none Variant 170,No Material,99,100,99
Variant 171,gold_token Variant 171,Moneda oro,35,100,35,platinum Variant 171,Platinium Card,50,100,50,amethyst Variant 171,Front Card Purple,25,100,25,720 Variant 171,Bit,30,100,30,48 Variant 171,drift,80,100,80,6 Variant 171,Mana,15,100,15,4 Variant 171,ingot,60,100,60,wild Variant 171,No Material,900,1000,90,mystic_purple Variant 171,Cuerpo Morado,14,100,14,party_orange Variant 171,Material.005,17,100,17,hornet_brown Variant 171,Ojos sauron,40,100,40,bone Variant 171,Huesos blancos,70,100,70,none Variant 171,No Material,99,100,99
Variant 172,gold_token Variant 172,Moneda oro,35,100,35,platinum Variant 172,Platinium Card,50,100,50,emerald Variant 172,Front Card Colorful,30,100,30,864 Variant 172,Bit,20,100,20,72 Variant 172,drift,5,100,5,3 Variant 172,Mana,80,100,80,4 Variant 172,ingot,60,100,60,wild Variant 172,No Material,900,1000,90,exotic_turquoise Variant 172,Cuerpo turquesa,14,100,14,sunny_yellow Variant 172,Material.002,17,100,17,firefly_lilac Variant 172,Ojos rosados,20,100,20,bone Variant 172,Huesos blancos,70,100,70,none Variant 172,No Material,99,100,99
Variant 173,titanium_token Variant 173,Material.016,15,100,15,platinum Variant 173,Platinium Card,50,100,50,amethyst Variant 173,Front Card Purple,25,100,25,720 Variant 173,Bit,30,100,30,48 Variant 173,drift,80,100,80,3 Variant 173,Mana,80,100,80,4 Variant 173,ingot,60,100,60,sovereign Variant 173,Gold Crown Sov1.001,75,1000,8,peaceful_green Variant 173,Cuerpo verde,14,100,14,floyd_pink Variant 173,Alas rosadas,17,100,17,hornet_brown Variant 173,Ojos sauron,40,100,40,bone Variant 173,Huesos blancos,70,100,70,none Variant 173,No Material,99,100,99
Variant 174,gold_token Variant 174,Moneda oro,35,100,35,gold Variant 174,Middle Card Black,30,100,30,amethyst Variant 174,Front Card Purple,25,100,25,720 Variant 174,Bit,30,100,30,48 Variant 174,drift,80,100,80,3 Variant 174,Mana,80,100,80,4 Variant 174,ingot,60,100,60,wild Variant 174,No Material,900,1000,90,peaceful_green Variant 174,Cuerpo verde,14,100,14,magic_purple Variant 174,Material.004,17,100,17,shimmer_turquoise Variant 174,Ojos turquesa,10,100,10,bone Variant 174,Huesos blancos,70,100,70,none Variant 174,No Material,99,100,99
Variant 175,platinum_token Variant 175,Moneda platino,50,100,50,gold Variant 175,Middle Card Black,30,100,30,emerald Variant 175,Front Card Colorful,30,100,30,864 Variant 175,Bit,20,100,20,48 Variant 175,drift,80,100,80,3 Variant 175,Mana,80,100,80,4 Variant 175,ingot,60,100,60,wild Variant 175,No Material,900,1000,90,chocolate_brown Variant 175,Cuerpo marrón,14,100,14,lemon_green Variant 175,Alas verdes,10,100,10,wasp_yellow Variant 175,Ojos verde claro,25,100,25,golden Variant 175,Puas oro,25,100,25,none Variant 175,No Material,99,100,99
Variant 176,gold_token Variant 176,Moneda oro,35,100,35,gold Variant 176,Middle Card Black,30,100,30,kevlar Variant 176,Front Card KEVLAR,15,100,15,576 Variant 176,Bit,50,100,50,48 Variant 176,drift,80,100,80,3 Variant 176,Mana,80,100,80,10 Variant 176,ingot,2,100,2,sovereign Variant 176,Gold Crown Sov1.001,75,1000,8,chocolate_brown Variant 176,Cuerpo marrón,14,100,14,floyd_pink Variant 176,Alas rosadas,17,100,17,firefly_lilac Variant 176,Ojos rosados,20,100,20,golden Variant 176,Puas oro,25,100,25,none Variant 176,No Material,99,100,99
Variant 177,gold_token Variant 177,Moneda oro,35,100,35,titanium Variant 177,Titanium Card,20,100,20,amethyst Variant 177,Front Card Purple,25,100,25,720 Variant 177,Bit,30,100,30,48 Variant 177,drift,80,100,80,3 Variant 177,Mana,80,100,80,4 Variant 177,ingot,60,100,60,wild Variant 177,No Material,900,1000,90,chocolate_brown Variant 177,Cuerpo marrón,14,100,14,floyd_pink Variant 177,Alas rosadas,17,100,17,firefly_lilac Variant 177,Ojos rosados,20,100,20,bone Variant 177,Huesos blancos,70,100,70,none Variant 177,No Material,99,100,99
Variant 178,platinum_token Variant 178,Moneda platino,50,100,50,titanium Variant 178,Titanium Card,20,100,20,amethyst Variant 178,Front Card Purple,25,100,25,720 Variant 178,Bit,30,100,30,48 Variant 178,drift,80,100,80,3 Variant 178,Mana,80,100,80,4 Variant 178,ingot,60,100,60,wild Variant 178,No Material,900,1000,90,exotic_turquoise Variant 178,Cuerpo turquesa,14,100,14,magic_purple Variant 178,Material.004,17,100,17,firefly_lilac Variant 178,Ojos rosados,20,100,20,bone Variant 178,Huesos blancos,70,100,70,none Variant 178,No Material,99,100,99
Variant 179,platinum_token Variant 179,Moneda platino,50,100,50,platinum Variant 179,Platinium Card,50,100,50,amethyst Variant 179,Front Card Purple,25,100,25,576 Variant 179,Bit,50,100,50,48 Variant 179,drift,80,100,80,6 Variant 179,Mana,15,100,15,4 Variant 179,ingot,60,100,60,pirate Variant 179,Parche,25,1000,2,earthy_orange Variant 179,Cuerpo amarillo,14,100,14,ocean_blue Variant 179,Material.001,17,100,17,shimmer_turquoise Variant 179,Ojos turquesa,10,100,10,bone Variant 179,Huesos blancos,70,100,70,none Variant 179,No Material,99,100,99
Variant 180,gold_token Variant 180,Moneda oro,35,100,35,gold Variant 180,Middle Card Black,30,100,30,emerald Variant 180,Front Card Colorful,30,100,30,576 Variant 180,Bit,50,100,50,48 Variant 180,drift,80,100,80,3 Variant 180,Mana,80,100,80,4 Variant 180,ingot,60,100,60,wild Variant 180,No Material,900,1000,90,earthy_orange Variant 180,Cuerpo amarillo,14,100,14,ocean_blue Variant 180,Material.001,17,100,17,hornet_brown Variant 180,Ojos sauron,40,100,40,golden Variant 180,Puas oro,25,100,25,none Variant 180,No Material,99,100,99
Variant 181,platinum_token Variant 181,Moneda platino,50,100,50,gold Variant 181,Middle Card Black,30,100,30,emerald Variant 181,Front Card Colorful,30,100,30,576 Variant 181,Bit,50,100,50,48 Variant 181,drift,80,100,80,3 Variant 181,Mana,80,100,80,4 Variant 181,ingot,60,100,60,wild Variant 181,No Material,900,1000,90,firing_red Variant 181,Cuerpo rojo,16,100,16,lemon_green Variant 181,Alas verdes,10,100,10,firefly_lilac Variant 181,Ojos rosados,20,100,20,golden Variant 181,Puas oro,25,100,25,none Variant 181,No Material,99,100,99
Variant 182,gold_token Variant 182,Moneda oro,35,100,35,platinum Variant 182,Platinium Card,50,100,50,amethyst Variant 182,Front Card Purple,25,100,25,576 Variant 182,Bit,50,100,50,48 Variant 182,drift,80,100,80,3 Variant 182,Mana,80,100,80,4 Variant 182,ingot,60,100,60,wild Variant 182,No Material,900,1000,90,exotic_turquoise Variant 182,Cuerpo turquesa,14,100,14,party_orange Variant 182,Material.005,17,100,17,hornet_brown Variant 182,Ojos sauron,40,100,40,golden Variant 182,Puas oro,25,100,25,none Variant 182,No Material,99,100,99
