,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 139,gold_token Variant 139,Moneda oro,35,100,35,platinum Variant 139,Platinium Card,50,100,50,kevlar Variant 139,Front Card KEVLAR,15,100,15,864 Variant 139,Bit,20,100,20,48 Variant 139,drift,80,100,80,9 Variant 139,Mana,5,100,5,4 Variant 139,ingot,60,100,60,wild Variant 139,No Material,900,1000,90,peaceful_green Variant 139,Cuerpo verde,14,100,14,sunny_yellow Variant 139,Material.002,17,100,17,shimmer_turquoise Variant 139,Ojos turquesa,10,100,10,bone Variant 139,Huesos blancos,70,100,70,none Variant 139,No Material,99,100,99
Variant 140,gold_token Variant 140,Moneda oro,35,100,35,platinum Variant 140,Platinium Card,50,100,50,emerald Variant 140,Front Card Colorful,30,100,30,720 Variant 140,Bit,30,100,30,48 Variant 140,drift,80,100,80,3 Variant 140,Mana,80,100,80,5 Variant 140,ingot,33,100,33,wild Variant 140,No Material,900,1000,90,exotic_turquoise Variant 140,Cuerpo turquesa,14,100,14,magic_purple Variant 140,Material.004,17,100,17,firefly_lilac Variant 140,Ojos rosados,20,100,20,bone Variant 140,Huesos blancos,70,100,70,none Variant 140,No Material,99,100,99
Variant 141,gold_token Variant 141,Moneda oro,35,100,35,platinum Variant 141,Platinium Card,50,100,50,prism Variant 141,Front Card Rainbow,10,100,10,720 Variant 141,Bit,30,100,30,48 Variant 141,drift,80,100,80,3 Variant 141,Mana,80,100,80,5 Variant 141,ingot,33,100,33,wild Variant 141,No Material,900,1000,90,earthy_orange Variant 141,Cuerpo amarillo,14,100,14,lemon_green Variant 141,Alas verdes,10,100,10,shimmer_turquoise Variant 141,Ojos turquesa,10,100,10,bone Variant 141,Huesos blancos,70,100,70,none Variant 141,No Material,99,100,99
Variant 142,platinum_token Variant 142,Moneda platino,50,100,50,gold Variant 142,Middle Card Black,30,100,30,kevlar Variant 142,Front Card KEVLAR,15,100,15,576 Variant 142,Bit,50,100,50,48 Variant 142,drift,80,100,80,6 Variant 142,Mana,15,100,15,5 Variant 142,ingot,33,100,33,wild Variant 142,No Material,900,1000,90,firing_red Variant 142,Cuerpo rojo,16,100,16,lemon_green Variant 142,Alas verdes,10,100,10,hornet_brown Variant 142,Ojos sauron,40,100,40,golden Variant 142,Puas oro,25,100,25,none Variant 142,No Material,99,100,99
Variant 143,titanium_token Variant 143,Material.016,15,100,15,titanium Variant 143,Titanium Card,20,100,20,amethyst Variant 143,Front Card Purple,25,100,25,720 Variant 143,Bit,30,100,30,48 Variant 143,drift,80,100,80,3 Variant 143,Mana,80,100,80,5 Variant 143,ingot,33,100,33,wild Variant 143,No Material,900,1000,90,chocolate_brown Variant 143,Cuerpo marrón,14,100,14,ocean_blue Variant 143,Material.001,17,100,17,hornet_brown Variant 143,Ojos sauron,40,100,40,bone Variant 143,Huesos blancos,70,100,70,none Variant 143,No Material,99,100,99
Variant 144,titanium_token Variant 144,Material.016,15,100,15,platinum Variant 144,Platinium Card,50,100,50,emerald Variant 144,Front Card Colorful,30,100,30,576 Variant 144,Bit,50,100,50,48 Variant 144,drift,80,100,80,3 Variant 144,Mana,80,100,80,4 Variant 144,ingot,60,100,60,wild Variant 144,No Material,900,1000,90,chocolate_brown Variant 144,Cuerpo marrón,14,100,14,ocean_blue Variant 144,Material.001,17,100,17,firefly_lilac Variant 144,Ojos rosados,20,100,20,bone Variant 144,Huesos blancos,70,100,70,none Variant 144,No Material,99,100,99
Variant 145,titanium_token Variant 145,Material.016,15,100,15,titanium Variant 145,Titanium Card,20,100,20,amethyst Variant 145,Front Card Purple,25,100,25,576 Variant 145,Bit,50,100,50,48 Variant 145,drift,80,100,80,3 Variant 145,Mana,80,100,80,4 Variant 145,ingot,60,100,60,wild Variant 145,No Material,900,1000,90,exotic_turquoise Variant 145,Cuerpo turquesa,14,100,14,lemon_green Variant 145,Alas verdes,10,100,10,firefly_lilac Variant 145,Ojos rosados,20,100,20,bone Variant 145,Huesos blancos,70,100,70,none Variant 145,No Material,99,100,99
Variant 146,platinum_token Variant 146,Moneda platino,50,100,50,platinum Variant 146,Platinium Card,50,100,50,sapphire Variant 146,Front Card NAVY,20,100,20,720 Variant 146,Bit,30,100,30,48 Variant 146,drift,80,100,80,3 Variant 146,Mana,80,100,80,5 Variant 146,ingot,33,100,33,wild Variant 146,No Material,900,1000,90,mystic_purple Variant 146,Cuerpo Morado,14,100,14,sunny_yellow Variant 146,Material.002,17,100,17,hornet_brown Variant 146,Ojos sauron,40,100,40,bone Variant 146,Huesos blancos,70,100,70,none Variant 146,No Material,99,100,99
Variant 147,gold_token Variant 147,Moneda oro,35,100,35,gold Variant 147,Middle Card Black,30,100,30,prism Variant 147,Front Card Rainbow,10,100,10,720 Variant 147,Bit,30,100,30,48 Variant 147,drift,80,100,80,6 Variant 147,Mana,15,100,15,5 Variant 147,ingot,33,100,33,wild Variant 147,No Material,900,1000,90,earthy_orange Variant 147,Cuerpo amarillo,14,100,14,grosbeak_green Variant 147,Material.003,5,100,5,wasp_yellow Variant 147,Ojos verde claro,25,100,25,golden Variant 147,Puas oro,25,100,25,none Variant 147,No Material,99,100,99
Variant 148,titanium_token Variant 148,Material.016,15,100,15,platinum Variant 148,Platinium Card,50,100,50,amethyst Variant 148,Front Card Purple,25,100,25,864 Variant 148,Bit,20,100,20,60 Variant 148,drift,15,100,15,3 Variant 148,Mana,80,100,80,5 Variant 148,ingot,33,100,33,wild Variant 148,No Material,900,1000,90,firing_red Variant 148,Cuerpo rojo,16,100,16,magic_purple Variant 148,Material.004,17,100,17,wasp_yellow Variant 148,Ojos verde claro,25,100,25,bone Variant 148,Huesos blancos,70,100,70,none Variant 148,No Material,99,100,99
Variant 149,platinum_token Variant 149,Moneda platino,50,100,50,titanium Variant 149,Titanium Card,20,100,20,emerald Variant 149,Front Card Colorful,30,100,30,576 Variant 149,Bit,50,100,50,48 Variant 149,drift,80,100,80,3 Variant 149,Mana,80,100,80,4 Variant 149,ingot,60,100,60,wild Variant 149,No Material,900,1000,90,mystic_purple Variant 149,Cuerpo Morado,14,100,14,party_orange Variant 149,Material.005,17,100,17,wasp_yellow Variant 149,Ojos verde claro,25,100,25,bone Variant 149,Huesos blancos,70,100,70,none Variant 149,No Material,99,100,99
Variant 150,platinum_token Variant 150,Moneda platino,50,100,50,gold Variant 150,Middle Card Black,30,100,30,emerald Variant 150,Front Card Colorful,30,100,30,576 Variant 150,Bit,50,100,50,48 Variant 150,drift,80,100,80,3 Variant 150,Mana,80,100,80,4 Variant 150,ingot,60,100,60,wild Variant 150,No Material,900,1000,90,tangle_dark Variant 150,Cuerpo negro,14,100,14,party_orange Variant 150,Material.005,17,100,17,hornet_brown Variant 150,Ojos sauron,40,100,40,bone Variant 150,Huesos blancos,70,100,70,none Variant 150,No Material,99,100,99
Variant 151,gold_token Variant 151,Moneda oro,35,100,35,platinum Variant 151,Platinium Card,50,100,50,emerald Variant 151,Front Card Colorful,30,100,30,864 Variant 151,Bit,20,100,20,48 Variant 151,drift,80,100,80,3 Variant 151,Mana,80,100,80,4 Variant 151,ingot,60,100,60,wild Variant 151,No Material,900,1000,90,exotic_turquoise Variant 151,Cuerpo turquesa,14,100,14,sunny_yellow Variant 151,Material.002,17,100,17,hornet_brown Variant 151,Ojos sauron,40,100,40,golden Variant 151,Puas oro,25,100,25,none Variant 151,No Material,99,100,99
Variant 152,platinum_token Variant 152,Moneda platino,50,100,50,platinum Variant 152,Platinium Card,50,100,50,emerald Variant 152,Front Card Colorful,30,100,30,720 Variant 152,Bit,30,100,30,48 Variant 152,drift,80,100,80,6 Variant 152,Mana,15,100,15,4 Variant 152,ingot,60,100,60,wild Variant 152,No Material,900,1000,90,tangle_dark Variant 152,Cuerpo negro,14,100,14,magic_purple Variant 152,Material.004,17,100,17,firefly_lilac Variant 152,Ojos rosados,20,100,20,golden Variant 152,Puas oro,25,100,25,none Variant 152,No Material,99,100,99
Variant 153,gold_token Variant 153,Moneda oro,35,100,35,titanium Variant 153,Titanium Card,20,100,20,sapphire Variant 153,Front Card NAVY,20,100,20,720 Variant 153,Bit,30,100,30,48 Variant 153,drift,80,100,80,3 Variant 153,Mana,80,100,80,5 Variant 153,ingot,33,100,33,wild Variant 153,No Material,900,1000,90,exotic_turquoise Variant 153,Cuerpo turquesa,14,100,14,party_orange Variant 153,Material.005,17,100,17,hornet_brown Variant 153,Ojos sauron,40,100,40,bone Variant 153,Huesos blancos,70,100,70,none Variant 153,No Material,99,100,99
Variant 154,gold_token Variant 154,Moneda oro,35,100,35,platinum Variant 154,Platinium Card,50,100,50,prism Variant 154,Front Card Rainbow,10,100,10,864 Variant 154,Bit,20,100,20,48 Variant 154,drift,80,100,80,6 Variant 154,Mana,15,100,15,4 Variant 154,ingot,60,100,60,wild Variant 154,No Material,900,1000,90,exotic_turquoise Variant 154,Cuerpo turquesa,14,100,14,sunny_yellow Variant 154,Material.002,17,100,17,wasp_yellow Variant 154,Ojos verde claro,25,100,25,golden Variant 154,Puas oro,25,100,25,none Variant 154,No Material,99,100,99
Variant 155,platinum_token Variant 155,Moneda platino,50,100,50,titanium Variant 155,Titanium Card,20,100,20,emerald Variant 155,Front Card Colorful,30,100,30,576 Variant 155,Bit,50,100,50,48 Variant 155,drift,80,100,80,3 Variant 155,Mana,80,100,80,4 Variant 155,ingot,60,100,60,wild Variant 155,No Material,900,1000,90,chocolate_brown Variant 155,Cuerpo marrón,14,100,14,ocean_blue Variant 155,Material.001,17,100,17,hornet_brown Variant 155,Ojos sauron,40,100,40,bone Variant 155,Huesos blancos,70,100,70,none Variant 155,No Material,99,100,99
Variant 156,titanium_token Variant 156,Material.016,15,100,15,gold Variant 156,Middle Card Black,30,100,30,amethyst Variant 156,Front Card Purple,25,100,25,864 Variant 156,Bit,20,100,20,48 Variant 156,drift,80,100,80,3 Variant 156,Mana,80,100,80,5 Variant 156,ingot,33,100,33,wild Variant 156,No Material,900,1000,90,earthy_orange Variant 156,Cuerpo amarillo,14,100,14,sunny_yellow Variant 156,Material.002,17,100,17,firefly_lilac Variant 156,Ojos rosados,20,100,20,bone Variant 156,Huesos blancos,70,100,70,none Variant 156,No Material,99,100,99
Variant 157,gold_token Variant 157,Moneda oro,35,100,35,gold Variant 157,Middle Card Black,30,100,30,sapphire Variant 157,Front Card NAVY,20,100,20,576 Variant 157,Bit,50,100,50,48 Variant 157,drift,80,100,80,3 Variant 157,Mana,80,100,80,4 Variant 157,ingot,60,100,60,wild Variant 157,No Material,900,1000,90,exotic_turquoise Variant 157,Cuerpo turquesa,14,100,14,ocean_blue Variant 157,Material.001,17,100,17,shimmer_turquoise Variant 157,Ojos turquesa,10,100,10,golden Variant 157,Puas oro,25,100,25,none Variant 157,No Material,99,100,99
Variant 158,titanium_token Variant 158,Material.016,15,100,15,gold Variant 158,Middle Card Black,30,100,30,prism Variant 158,Front Card Rainbow,10,100,10,864 Variant 158,Bit,20,100,20,60 Variant 158,drift,15,100,15,3 Variant 158,Mana,80,100,80,5 Variant 158,ingot,33,100,33,wild Variant 158,No Material,900,1000,90,tangle_dark Variant 158,Cuerpo negro,14,100,14,sunny_yellow Variant 158,Material.002,17,100,17,wasp_yellow Variant 158,Ojos verde claro,25,100,25,rainbow Variant 158,Cuernos arcoiris,5,100,5,none Variant 158,No Material,99,100,99
Variant 159,platinum_token Variant 159,Moneda platino,50,100,50,platinum Variant 159,Platinium Card,50,100,50,kevlar Variant 159,Front Card KEVLAR,15,100,15,576 Variant 159,Bit,50,100,50,48 Variant 159,drift,80,100,80,3 Variant 159,Mana,80,100,80,5 Variant 159,ingot,33,100,33,wild Variant 159,No Material,900,1000,90,chocolate_brown Variant 159,Cuerpo marrón,14,100,14,floyd_pink Variant 159,Alas rosadas,17,100,17,firefly_lilac Variant 159,Ojos rosados,20,100,20,golden Variant 159,Puas oro,25,100,25,none Variant 159,No Material,99,100,99
Variant 160,gold_token Variant 160,Moneda oro,35,100,35,titanium Variant 160,Titanium Card,20,100,20,sapphire Variant 160,Front Card NAVY,20,100,20,720 Variant 160,Bit,30,100,30,48 Variant 160,drift,80,100,80,3 Variant 160,Mana,80,100,80,10 Variant 160,ingot,2,100,2,wild Variant 160,No Material,900,1000,90,firing_red Variant 160,Cuerpo rojo,16,100,16,party_orange Variant 160,Material.005,17,100,17,hornet_brown Variant 160,Ojos sauron,40,100,40,bone Variant 160,Huesos blancos,70,100,70,none Variant 160,No Material,99,100,99
Variant 161,platinum_token Variant 161,Moneda platino,50,100,50,platinum Variant 161,Platinium Card,50,100,50,emerald Variant 161,Front Card Colorful,30,100,30,864 Variant 161,Bit,20,100,20,48 Variant 161,drift,80,100,80,3 Variant 161,Mana,80,100,80,5 Variant 161,ingot,33,100,33,wild Variant 161,No Material,900,1000,90,earthy_orange Variant 161,Cuerpo amarillo,14,100,14,sunny_yellow Variant 161,Material.002,17,100,17,hornet_brown Variant 161,Ojos sauron,40,100,40,bone Variant 161,Huesos blancos,70,100,70,none Variant 161,No Material,99,100,99
Variant 162,titanium_token Variant 162,Material.016,15,100,15,gold Variant 162,Middle Card Black,30,100,30,kevlar Variant 162,Front Card KEVLAR,15,100,15,720 Variant 162,Bit,30,100,30,48 Variant 162,drift,80,100,80,3 Variant 162,Mana,80,100,80,4 Variant 162,ingot,60,100,60,pirate Variant 162,Parche,25,1000,2,earthy_orange Variant 162,Cuerpo amarillo,14,100,14,ocean_blue Variant 162,Material.001,17,100,17,wasp_yellow Variant 162,Ojos verde claro,25,100,25,bone Variant 162,Huesos blancos,70,100,70,none Variant 162,No Material,99,100,99
Variant 163,platinum_token Variant 163,Moneda platino,50,100,50,platinum Variant 163,Platinium Card,50,100,50,prism Variant 163,Front Card Rainbow,10,100,10,720 Variant 163,Bit,30,100,30,48 Variant 163,drift,80,100,80,3 Variant 163,Mana,80,100,80,5 Variant 163,ingot,33,100,33,wild Variant 163,No Material,900,1000,90,chocolate_brown Variant 163,Cuerpo marrón,14,100,14,floyd_pink Variant 163,Alas rosadas,17,100,17,firefly_lilac Variant 163,Ojos rosados,20,100,20,rainbow Variant 163,Cuernos arcoiris,5,100,5,none Variant 163,No Material,99,100,99
Variant 164,platinum_token Variant 164,Moneda platino,50,100,50,platinum Variant 164,Platinium Card,50,100,50,sapphire Variant 164,Front Card NAVY,20,100,20,864 Variant 164,Bit,20,100,20,48 Variant 164,drift,80,100,80,3 Variant 164,Mana,80,100,80,4 Variant 164,ingot,60,100,60,wild Variant 164,No Material,900,1000,90,exotic_turquoise Variant 164,Cuerpo turquesa,14,100,14,party_orange Variant 164,Material.005,17,100,17,firefly_lilac Variant 164,Ojos rosados,20,100,20,rainbow Variant 164,Cuernos arcoiris,5,100,5,none Variant 164,No Material,99,100,99
Variant 165,gold_token Variant 165,Moneda oro,35,100,35,platinum Variant 165,Platinium Card,50,100,50,emerald Variant 165,Front Card Colorful,30,100,30,864 Variant 165,Bit,20,100,20,72 Variant 165,drift,5,100,5,3 Variant 165,Mana,80,100,80,4 Variant 165,ingot,60,100,60,wild Variant 165,No Material,900,1000,90,peaceful_green Variant 165,Cuerpo verde,14,100,14,floyd_pink Variant 165,Alas rosadas,17,100,17,wasp_yellow Variant 165,Ojos verde claro,25,100,25,bone Variant 165,Huesos blancos,70,100,70,none Variant 165,No Material,99,100,99
Variant 166,platinum_token Variant 166,Moneda platino,50,100,50,platinum Variant 166,Platinium Card,50,100,50,prism Variant 166,Front Card Rainbow,10,100,10,576 Variant 166,Bit,50,100,50,48 Variant 166,drift,80,100,80,3 Variant 166,Mana,80,100,80,4 Variant 166,ingot,60,100,60,wild Variant 166,No Material,900,1000,90,mystic_purple Variant 166,Cuerpo Morado,14,100,14,party_orange Variant 166,Material.005,17,100,17,hornet_brown Variant 166,Ojos sauron,40,100,40,bone Variant 166,Huesos blancos,70,100,70,none Variant 166,No Material,99,100,99
Variant 167,gold_token Variant 167,Moneda oro,35,100,35,platinum Variant 167,Platinium Card,50,100,50,emerald Variant 167,Front Card Colorful,30,100,30,720 Variant 167,Bit,30,100,30,48 Variant 167,drift,80,100,80,3 Variant 167,Mana,80,100,80,8 Variant 167,ingot,4,100,4,wild Variant 167,No Material,900,1000,90,mystic_purple Variant 167,Cuerpo Morado,14,100,14,party_orange Variant 167,Material.005,17,100,17,wasp_yellow Variant 167,Ojos verde claro,25,100,25,bone Variant 167,Huesos blancos,70,100,70,none Variant 167,No Material,99,100,99
Variant 168,platinum_token Variant 168,Moneda platino,50,100,50,platinum Variant 168,Platinium Card,50,100,50,sapphire Variant 168,Front Card NAVY,20,100,20,576 Variant 168,Bit,50,100,50,48 Variant 168,drift,80,100,80,3 Variant 168,Mana,80,100,80,4 Variant 168,ingot,60,100,60,wild Variant 168,No Material,900,1000,90,tangle_dark Variant 168,Cuerpo negro,14,100,14,grosbeak_green Variant 168,Material.003,5,100,5,hornet_brown Variant 168,Ojos sauron,40,100,40,bone Variant 168,Huesos blancos,70,100,70,none Variant 168,No Material,99,100,99
Variant 169,titanium_token Variant 169,Material.016,15,100,15,platinum Variant 169,Platinium Card,50,100,50,sapphire Variant 169,Front Card NAVY,20,100,20,864 Variant 169,Bit,20,100,20,48 Variant 169,drift,80,100,80,9 Variant 169,Mana,5,100,5,5 Variant 169,ingot,33,100,33,wild Variant 169,No Material,900,1000,90,mystic_purple Variant 169,Cuerpo Morado,14,100,14,ocean_blue Variant 169,Material.001,17,100,17,wasp_yellow Variant 169,Ojos verde claro,25,100,25,bone Variant 169,Huesos blancos,70,100,70,none Variant 169,No Material,99,100,99
Variant 170,platinum_token Variant 170,Moneda platino,50,100,50,platinum Variant 170,Platinium Card,50,100,50,sapphire Variant 170,Front Card NAVY,20,100,20,576 Variant 170,Bit,50,100,50,48 Variant 170,drift,80,100,80,3 Variant 170,Mana,80,100,80,5 Variant 170,ingot,33,100,33,wild Variant 170,No Material,900,1000,90,mystic_purple Variant 170,Cuerpo Morado,14,100,14,floyd_pink Variant 170,Alas rosadas,17,100,17,hornet_brown Variant 170,Ojos sauron,40,100,40,bone Variant 170,Huesos blancos,70,100,70,none Variant 170,No Material,99,100,99
Variant 171,titanium_token Variant 171,Material.016,15,100,15,platinum Variant 171,Platinium Card,50,100,50,emerald Variant 171,Front Card Colorful,30,100,30,576 Variant 171,Bit,50,100,50,48 Variant 171,drift,80,100,80,3 Variant 171,Mana,80,100,80,10 Variant 171,ingot,2,100,2,wild Variant 171,No Material,900,1000,90,peaceful_green Variant 171,Cuerpo verde,14,100,14,floyd_pink Variant 171,Alas rosadas,17,100,17,wasp_yellow Variant 171,Ojos verde claro,25,100,25,bone Variant 171,Huesos blancos,70,100,70,none Variant 171,No Material,99,100,99
Variant 172,gold_token Variant 172,Moneda oro,35,100,35,titanium Variant 172,Titanium Card,20,100,20,kevlar Variant 172,Front Card KEVLAR,15,100,15,864 Variant 172,Bit,20,100,20,48 Variant 172,drift,80,100,80,3 Variant 172,Mana,80,100,80,5 Variant 172,ingot,33,100,33,wild Variant 172,No Material,900,1000,90,mystic_purple Variant 172,Cuerpo Morado,14,100,14,lemon_green Variant 172,Alas verdes,10,100,10,firefly_lilac Variant 172,Ojos rosados,20,100,20,bone Variant 172,Huesos blancos,70,100,70,none Variant 172,No Material,99,100,99
Variant 173,titanium_token Variant 173,Material.016,15,100,15,platinum Variant 173,Platinium Card,50,100,50,prism Variant 173,Front Card Rainbow,10,100,10,576 Variant 173,Bit,50,100,50,72 Variant 173,drift,5,100,5,3 Variant 173,Mana,80,100,80,10 Variant 173,ingot,2,100,2,wild Variant 173,No Material,900,1000,90,peaceful_green Variant 173,Cuerpo verde,14,100,14,magic_purple Variant 173,Material.004,17,100,17,firefly_lilac Variant 173,Ojos rosados,20,100,20,bone Variant 173,Huesos blancos,70,100,70,none Variant 173,No Material,99,100,99
Variant 174,titanium_token Variant 174,Material.016,15,100,15,platinum Variant 174,Platinium Card,50,100,50,sapphire Variant 174,Front Card NAVY,20,100,20,864 Variant 174,Bit,20,100,20,48 Variant 174,drift,80,100,80,3 Variant 174,Mana,80,100,80,5 Variant 174,ingot,33,100,33,wild Variant 174,No Material,900,1000,90,exotic_turquoise Variant 174,Cuerpo turquesa,14,100,14,magic_purple Variant 174,Material.004,17,100,17,firefly_lilac Variant 174,Ojos rosados,20,100,20,rainbow Variant 174,Cuernos arcoiris,5,100,5,none Variant 174,No Material,99,100,99
Variant 175,platinum_token Variant 175,Moneda platino,50,100,50,platinum Variant 175,Platinium Card,50,100,50,kevlar Variant 175,Front Card KEVLAR,15,100,15,720 Variant 175,Bit,30,100,30,48 Variant 175,drift,80,100,80,6 Variant 175,Mana,15,100,15,4 Variant 175,ingot,60,100,60,wild Variant 175,No Material,900,1000,90,firing_red Variant 175,Cuerpo rojo,16,100,16,party_orange Variant 175,Material.005,17,100,17,shimmer_turquoise Variant 175,Ojos turquesa,10,100,10,bone Variant 175,Huesos blancos,70,100,70,none Variant 175,No Material,99,100,99
Variant 176,gold_token Variant 176,Moneda oro,35,100,35,gold Variant 176,Middle Card Black,30,100,30,prism Variant 176,Front Card Rainbow,10,100,10,576 Variant 176,Bit,50,100,50,48 Variant 176,drift,80,100,80,6 Variant 176,Mana,15,100,15,5 Variant 176,ingot,33,100,33,wild Variant 176,No Material,900,1000,90,exotic_turquoise Variant 176,Cuerpo turquesa,14,100,14,party_orange Variant 176,Material.005,17,100,17,hornet_brown Variant 176,Ojos sauron,40,100,40,bone Variant 176,Huesos blancos,70,100,70,none Variant 176,No Material,99,100,99
Variant 177,platinum_token Variant 177,Moneda platino,50,100,50,titanium Variant 177,Titanium Card,20,100,20,kevlar Variant 177,Front Card KEVLAR,15,100,15,864 Variant 177,Bit,20,100,20,48 Variant 177,drift,80,100,80,3 Variant 177,Mana,80,100,80,4 Variant 177,ingot,60,100,60,wild Variant 177,No Material,900,1000,90,chocolate_brown Variant 177,Cuerpo marrón,14,100,14,floyd_pink Variant 177,Alas rosadas,17,100,17,hornet_brown Variant 177,Ojos sauron,40,100,40,bone Variant 177,Huesos blancos,70,100,70,none Variant 177,No Material,99,100,99
Variant 178,platinum_token Variant 178,Moneda platino,50,100,50,platinum Variant 178,Platinium Card,50,100,50,amethyst Variant 178,Front Card Purple,25,100,25,864 Variant 178,Bit,20,100,20,72 Variant 178,drift,5,100,5,3 Variant 178,Mana,80,100,80,4 Variant 178,ingot,60,100,60,wild Variant 178,No Material,900,1000,90,chocolate_brown Variant 178,Cuerpo marrón,14,100,14,lemon_green Variant 178,Alas verdes,10,100,10,wasp_yellow Variant 178,Ojos verde claro,25,100,25,bone Variant 178,Huesos blancos,70,100,70,none Variant 178,No Material,99,100,99
Variant 179,platinum_token Variant 179,Moneda platino,50,100,50,titanium Variant 179,Titanium Card,20,100,20,emerald Variant 179,Front Card Colorful,30,100,30,720 Variant 179,Bit,30,100,30,48 Variant 179,drift,80,100,80,6 Variant 179,Mana,15,100,15,5 Variant 179,ingot,33,100,33,sovereign Variant 179,Gold Crown Sov1.001,75,1000,8,tangle_dark Variant 179,Cuerpo negro,14,100,14,floyd_pink Variant 179,Alas rosadas,17,100,17,wasp_yellow Variant 179,Ojos verde claro,25,100,25,golden Variant 179,Puas oro,25,100,25,tangle_dragons Variant 179,No Material,1,100,1
Variant 180,platinum_token Variant 180,Moneda platino,50,100,50,platinum Variant 180,Platinium Card,50,100,50,kevlar Variant 180,Front Card KEVLAR,15,100,15,720 Variant 180,Bit,30,100,30,72 Variant 180,drift,5,100,5,3 Variant 180,Mana,80,100,80,5 Variant 180,ingot,33,100,33,wild Variant 180,No Material,900,1000,90,tangle_dark Variant 180,Cuerpo negro,14,100,14,sunny_yellow Variant 180,Material.002,17,100,17,hornet_brown Variant 180,Ojos sauron,40,100,40,golden Variant 180,Puas oro,25,100,25,none Variant 180,No Material,99,100,99
Variant 181,platinum_token Variant 181,Moneda platino,50,100,50,platinum Variant 181,Platinium Card,50,100,50,sapphire Variant 181,Front Card NAVY,20,100,20,720 Variant 181,Bit,30,100,30,48 Variant 181,drift,80,100,80,3 Variant 181,Mana,80,100,80,4 Variant 181,ingot,60,100,60,wild Variant 181,No Material,900,1000,90,mystic_purple Variant 181,Cuerpo Morado,14,100,14,magic_purple Variant 181,Material.004,17,100,17,hornet_brown Variant 181,Ojos sauron,40,100,40,golden Variant 181,Puas oro,25,100,25,none Variant 181,No Material,99,100,99
Variant 182,titanium_token Variant 182,Material.016,15,100,15,platinum Variant 182,Platinium Card,50,100,50,prism Variant 182,Front Card Rainbow,10,100,10,576 Variant 182,Bit,50,100,50,48 Variant 182,drift,80,100,80,3 Variant 182,Mana,80,100,80,8 Variant 182,ingot,4,100,4,wild Variant 182,No Material,900,1000,90,firing_red Variant 182,Cuerpo rojo,16,100,16,sunny_yellow Variant 182,Material.002,17,100,17,wasp_yellow Variant 182,Ojos verde claro,25,100,25,bone Variant 182,Huesos blancos,70,100,70,none Variant 182,No Material,99,100,99
Variant 183,gold_token Variant 183,Moneda oro,35,100,35,platinum Variant 183,Platinium Card,50,100,50,sapphire Variant 183,Front Card NAVY,20,100,20,576 Variant 183,Bit,50,100,50,48 Variant 183,drift,80,100,80,3 Variant 183,Mana,80,100,80,4 Variant 183,ingot,60,100,60,wild Variant 183,No Material,900,1000,90,exotic_turquoise Variant 183,Cuerpo turquesa,14,100,14,sunny_yellow Variant 183,Material.002,17,100,17,hornet_brown Variant 183,Ojos sauron,40,100,40,bone Variant 183,Huesos blancos,70,100,70,none Variant 183,No Material,99,100,99
Variant 184,titanium_token Variant 184,Material.016,15,100,15,titanium Variant 184,Titanium Card,20,100,20,sapphire Variant 184,Front Card NAVY,20,100,20,576 Variant 184,Bit,50,100,50,60 Variant 184,drift,15,100,15,3 Variant 184,Mana,80,100,80,4 Variant 184,ingot,60,100,60,wild Variant 184,No Material,900,1000,90,exotic_turquoise Variant 184,Cuerpo turquesa,14,100,14,floyd_pink Variant 184,Alas rosadas,17,100,17,firefly_lilac Variant 184,Ojos rosados,20,100,20,bone Variant 184,Huesos blancos,70,100,70,none Variant 184,No Material,99,100,99
