,gadget Name,gadget Material,gadget Tickets,gadget: Total Tickets,gadget Odds (% chance),card_material Name,card_material Material,card_material Tickets,card_material: Total Tickets,card_material Odds (% chance),card_shield Name,card_shield Material,card_shield Tickets,card_shield: Total Tickets,card_shield Odds (% chance),card_bit Name,card_bit Material,card_bit Tickets,card_bit: Total Tickets,card_bit Odds (% chance),card_drift Name,card_drift Material,card_drift Tickets,card_drift: Total Tickets,card_drift Odds (% chance),card_mana Name,card_mana Material,card_mana Tickets,card_mana: Total Tickets,card_mana Odds (% chance),card_ingot Name,card_ingot Material,card_ingot Tickets,card_ingot: Total Tickets,card_ingot Odds (% chance),dragon_style Name,dragon_style Material,dragon_style Tickets,dragon_style: Total Tickets,dragon_style Odds (% chance),dragon_body Name,dragon_body Material,dragon_body Tickets,dragon_body: Total Tickets,dragon_body Odds (% chance),dragon_wings Name,dragon_wings Material,dragon_wings Tickets,dragon_wings: Total Tickets,dragon_wings Odds (% chance),dragon_eyes Name,dragon_eyes Material,dragon_eyes Tickets,dragon_eyes: Total Tickets,dragon_eyes Odds (% chance),dragon_all_horns Name,dragon_all_horns Material,dragon_all_horns Tickets,dragon_all_horns: Total Tickets,dragon_all_horns Odds (% chance),music Name,music Material,music Tickets,music: Total Tickets,music Odds (% chance)
Variant 137,titanium_token Variant 137,Material.016,15,100,15,platinum Variant 137,Platinium Card,50,100,50,kevlar Variant 137,Front Card KEVLAR,15,100,15,720 Variant 137,Bit,30,100,30,60 Variant 137,drift,15,100,15,3 Variant 137,Mana,80,100,80,4 Variant 137,ingot,60,100,60,wild Variant 137,No Material,900,1000,90,mystic_purple Variant 137,Cuerpo Morado,14,100,14,sunny_yellow Variant 137,Material.002,17,100,17,wasp_yellow Variant 137,Ojos verde claro,25,100,25,bone Variant 137,Huesos blancos,70,100,70,none Variant 137,No Material,99,100,99
Variant 138,platinum_token Variant 138,Moneda platino,50,100,50,platinum Variant 138,Platinium Card,50,100,50,amethyst Variant 138,Front Card Purple,25,100,25,576 Variant 138,Bit,50,100,50,48 Variant 138,drift,80,100,80,3 Variant 138,Mana,80,100,80,4 Variant 138,ingot,60,100,60,wild Variant 138,No Material,900,1000,90,tangle_dark Variant 138,Cuerpo negro,14,100,14,floyd_pink Variant 138,Alas rosadas,17,100,17,wasp_yellow Variant 138,Ojos verde claro,25,100,25,bone Variant 138,Huesos blancos,70,100,70,none Variant 138,No Material,99,100,99
Variant 139,platinum_token Variant 139,Moneda platino,50,100,50,platinum Variant 139,Platinium Card,50,100,50,sapphire Variant 139,Front Card NAVY,20,100,20,720 Variant 139,Bit,30,100,30,48 Variant 139,drift,80,100,80,3 Variant 139,Mana,80,100,80,4 Variant 139,ingot,60,100,60,wild Variant 139,No Material,900,1000,90,exotic_turquoise Variant 139,Cuerpo turquesa,14,100,14,sunny_yellow Variant 139,Material.002,17,100,17,firefly_lilac Variant 139,Ojos rosados,20,100,20,bone Variant 139,Huesos blancos,70,100,70,none Variant 139,No Material,99,100,99
Variant 140,gold_token Variant 140,Moneda oro,35,100,35,platinum Variant 140,Platinium Card,50,100,50,amethyst Variant 140,Front Card Purple,25,100,25,864 Variant 140,Bit,20,100,20,48 Variant 140,drift,80,100,80,3 Variant 140,Mana,80,100,80,8 Variant 140,ingot,4,100,4,wild Variant 140,No Material,900,1000,90,peaceful_green Variant 140,Cuerpo verde,14,100,14,magic_purple Variant 140,Material.004,17,100,17,shimmer_turquoise Variant 140,Ojos turquesa,10,100,10,bone Variant 140,Huesos blancos,70,100,70,none Variant 140,No Material,99,100,99
Variant 141,gold_token Variant 141,Moneda oro,35,100,35,gold Variant 141,Middle Card Black,30,100,30,amethyst Variant 141,Front Card Purple,25,100,25,864 Variant 141,Bit,20,100,20,48 Variant 141,drift,80,100,80,3 Variant 141,Mana,80,100,80,4 Variant 141,ingot,60,100,60,wild Variant 141,No Material,900,1000,90,peaceful_green Variant 141,Cuerpo verde,14,100,14,ocean_blue Variant 141,Material.001,17,100,17,wasp_yellow Variant 141,Ojos verde claro,25,100,25,bone Variant 141,Huesos blancos,70,100,70,none Variant 141,No Material,99,100,99
Variant 142,platinum_token Variant 142,Moneda platino,50,100,50,gold Variant 142,Middle Card Black,30,100,30,kevlar Variant 142,Front Card KEVLAR,15,100,15,720 Variant 142,Bit,30,100,30,48 Variant 142,drift,80,100,80,3 Variant 142,Mana,80,100,80,5 Variant 142,ingot,33,100,33,wild Variant 142,No Material,900,1000,90,peaceful_green Variant 142,Cuerpo verde,14,100,14,ocean_blue Variant 142,Material.001,17,100,17,firefly_lilac Variant 142,Ojos rosados,20,100,20,bone Variant 142,Huesos blancos,70,100,70,none Variant 142,No Material,99,100,99
Variant 143,gold_token Variant 143,Moneda oro,35,100,35,platinum Variant 143,Platinium Card,50,100,50,emerald Variant 143,Front Card Colorful,30,100,30,864 Variant 143,Bit,20,100,20,48 Variant 143,drift,80,100,80,3 Variant 143,Mana,80,100,80,5 Variant 143,ingot,33,100,33,wild Variant 143,No Material,900,1000,90,peaceful_green Variant 143,Cuerpo verde,14,100,14,party_orange Variant 143,Material.005,17,100,17,hornet_brown Variant 143,Ojos sauron,40,100,40,golden Variant 143,Puas oro,25,100,25,none Variant 143,No Material,99,100,99
Variant 144,gold_token Variant 144,Moneda oro,35,100,35,platinum Variant 144,Platinium Card,50,100,50,emerald Variant 144,Front Card Colorful,30,100,30,576 Variant 144,Bit,50,100,50,48 Variant 144,drift,80,100,80,3 Variant 144,Mana,80,100,80,5 Variant 144,ingot,33,100,33,wild Variant 144,No Material,900,1000,90,peaceful_green Variant 144,Cuerpo verde,14,100,14,magic_purple Variant 144,Material.004,17,100,17,hornet_brown Variant 144,Ojos sauron,40,100,40,golden Variant 144,Puas oro,25,100,25,none Variant 144,No Material,99,100,99
Variant 145,platinum_token Variant 145,Moneda platino,50,100,50,gold Variant 145,Middle Card Black,30,100,30,kevlar Variant 145,Front Card KEVLAR,15,100,15,864 Variant 145,Bit,20,100,20,48 Variant 145,drift,80,100,80,3 Variant 145,Mana,80,100,80,4 Variant 145,ingot,60,100,60,wild Variant 145,No Material,900,1000,90,tangle_dark Variant 145,Cuerpo negro,14,100,14,magic_purple Variant 145,Material.004,17,100,17,firefly_lilac Variant 145,Ojos rosados,20,100,20,bone Variant 145,Huesos blancos,70,100,70,none Variant 145,No Material,99,100,99
Variant 146,platinum_token Variant 146,Moneda platino,50,100,50,platinum Variant 146,Platinium Card,50,100,50,sapphire Variant 146,Front Card NAVY,20,100,20,720 Variant 146,Bit,30,100,30,48 Variant 146,drift,80,100,80,3 Variant 146,Mana,80,100,80,5 Variant 146,ingot,33,100,33,wild Variant 146,No Material,900,1000,90,earthy_orange Variant 146,Cuerpo amarillo,14,100,14,lemon_green Variant 146,Alas verdes,10,100,10,shimmer_turquoise Variant 146,Ojos turquesa,10,100,10,bone Variant 146,Huesos blancos,70,100,70,none Variant 146,No Material,99,100,99
Variant 147,platinum_token Variant 147,Moneda platino,50,100,50,platinum Variant 147,Platinium Card,50,100,50,sapphire Variant 147,Front Card NAVY,20,100,20,576 Variant 147,Bit,50,100,50,48 Variant 147,drift,80,100,80,3 Variant 147,Mana,80,100,80,4 Variant 147,ingot,60,100,60,wild Variant 147,No Material,900,1000,90,mystic_purple Variant 147,Cuerpo Morado,14,100,14,magic_purple Variant 147,Material.004,17,100,17,firefly_lilac Variant 147,Ojos rosados,20,100,20,bone Variant 147,Huesos blancos,70,100,70,none Variant 147,No Material,99,100,99
Variant 148,platinum_token Variant 148,Moneda platino,50,100,50,gold Variant 148,Middle Card Black,30,100,30,prism Variant 148,Front Card Rainbow,10,100,10,576 Variant 148,Bit,50,100,50,48 Variant 148,drift,80,100,80,3 Variant 148,Mana,80,100,80,5 Variant 148,ingot,33,100,33,wild Variant 148,No Material,900,1000,90,tangle_dark Variant 148,Cuerpo negro,14,100,14,ocean_blue Variant 148,Material.001,17,100,17,wasp_yellow Variant 148,Ojos verde claro,25,100,25,golden Variant 148,Puas oro,25,100,25,none Variant 148,No Material,99,100,99
Variant 149,platinum_token Variant 149,Moneda platino,50,100,50,titanium Variant 149,Titanium Card,20,100,20,amethyst Variant 149,Front Card Purple,25,100,25,576 Variant 149,Bit,50,100,50,48 Variant 149,drift,80,100,80,3 Variant 149,Mana,80,100,80,4 Variant 149,ingot,60,100,60,wild Variant 149,No Material,900,1000,90,earthy_orange Variant 149,Cuerpo amarillo,14,100,14,ocean_blue Variant 149,Material.001,17,100,17,firefly_lilac Variant 149,Ojos rosados,20,100,20,bone Variant 149,Huesos blancos,70,100,70,none Variant 149,No Material,99,100,99
Variant 150,platinum_token Variant 150,Moneda platino,50,100,50,titanium Variant 150,Titanium Card,20,100,20,emerald Variant 150,Front Card Colorful,30,100,30,720 Variant 150,Bit,30,100,30,48 Variant 150,drift,80,100,80,6 Variant 150,Mana,15,100,15,10 Variant 150,ingot,2,100,2,wild Variant 150,No Material,900,1000,90,chocolate_brown Variant 150,Cuerpo marrón,14,100,14,ocean_blue Variant 150,Material.001,17,100,17,firefly_lilac Variant 150,Ojos rosados,20,100,20,golden Variant 150,Puas oro,25,100,25,none Variant 150,No Material,99,100,99
Variant 151,gold_token Variant 151,Moneda oro,35,100,35,gold Variant 151,Middle Card Black,30,100,30,prism Variant 151,Front Card Rainbow,10,100,10,720 Variant 151,Bit,30,100,30,48 Variant 151,drift,80,100,80,3 Variant 151,Mana,80,100,80,4 Variant 151,ingot,60,100,60,wild Variant 151,No Material,900,1000,90,exotic_turquoise Variant 151,Cuerpo turquesa,14,100,14,lemon_green Variant 151,Alas verdes,10,100,10,firefly_lilac Variant 151,Ojos rosados,20,100,20,bone Variant 151,Huesos blancos,70,100,70,none Variant 151,No Material,99,100,99
Variant 152,platinum_token Variant 152,Moneda platino,50,100,50,platinum Variant 152,Platinium Card,50,100,50,sapphire Variant 152,Front Card NAVY,20,100,20,576 Variant 152,Bit,50,100,50,48 Variant 152,drift,80,100,80,3 Variant 152,Mana,80,100,80,5 Variant 152,ingot,33,100,33,wild Variant 152,No Material,900,1000,90,firing_red Variant 152,Cuerpo rojo,16,100,16,sunny_yellow Variant 152,Material.002,17,100,17,hornet_brown Variant 152,Ojos sauron,40,100,40,golden Variant 152,Puas oro,25,100,25,none Variant 152,No Material,99,100,99
Variant 153,gold_token Variant 153,Moneda oro,35,100,35,platinum Variant 153,Platinium Card,50,100,50,sapphire Variant 153,Front Card NAVY,20,100,20,576 Variant 153,Bit,50,100,50,60 Variant 153,drift,15,100,15,3 Variant 153,Mana,80,100,80,4 Variant 153,ingot,60,100,60,wild Variant 153,No Material,900,1000,90,exotic_turquoise Variant 153,Cuerpo turquesa,14,100,14,grosbeak_green Variant 153,Material.003,5,100,5,hornet_brown Variant 153,Ojos sauron,40,100,40,rainbow Variant 153,Cuernos arcoiris,5,100,5,none Variant 153,No Material,99,100,99
Variant 154,gold_token Variant 154,Moneda oro,35,100,35,platinum Variant 154,Platinium Card,50,100,50,amethyst Variant 154,Front Card Purple,25,100,25,576 Variant 154,Bit,50,100,50,48 Variant 154,drift,80,100,80,3 Variant 154,Mana,80,100,80,5 Variant 154,ingot,33,100,33,wild Variant 154,No Material,900,1000,90,earthy_orange Variant 154,Cuerpo amarillo,14,100,14,ocean_blue Variant 154,Material.001,17,100,17,hornet_brown Variant 154,Ojos sauron,40,100,40,bone Variant 154,Huesos blancos,70,100,70,none Variant 154,No Material,99,100,99
Variant 155,platinum_token Variant 155,Moneda platino,50,100,50,platinum Variant 155,Platinium Card,50,100,50,emerald Variant 155,Front Card Colorful,30,100,30,576 Variant 155,Bit,50,100,50,48 Variant 155,drift,80,100,80,3 Variant 155,Mana,80,100,80,5 Variant 155,ingot,33,100,33,wild Variant 155,No Material,900,1000,90,tangle_dark Variant 155,Cuerpo negro,14,100,14,sunny_yellow Variant 155,Material.002,17,100,17,wasp_yellow Variant 155,Ojos verde claro,25,100,25,golden Variant 155,Puas oro,25,100,25,none Variant 155,No Material,99,100,99
Variant 156,titanium_token Variant 156,Material.016,15,100,15,gold Variant 156,Middle Card Black,30,100,30,kevlar Variant 156,Front Card KEVLAR,15,100,15,576 Variant 156,Bit,50,100,50,72 Variant 156,drift,5,100,5,3 Variant 156,Mana,80,100,80,5 Variant 156,ingot,33,100,33,wild Variant 156,No Material,900,1000,90,chocolate_brown Variant 156,Cuerpo marrón,14,100,14,party_orange Variant 156,Material.005,17,100,17,hornet_brown Variant 156,Ojos sauron,40,100,40,golden Variant 156,Puas oro,25,100,25,none Variant 156,No Material,99,100,99
Variant 157,gold_token Variant 157,Moneda oro,35,100,35,titanium Variant 157,Titanium Card,20,100,20,amethyst Variant 157,Front Card Purple,25,100,25,576 Variant 157,Bit,50,100,50,48 Variant 157,drift,80,100,80,3 Variant 157,Mana,80,100,80,4 Variant 157,ingot,60,100,60,wild Variant 157,No Material,900,1000,90,chocolate_brown Variant 157,Cuerpo marrón,14,100,14,party_orange Variant 157,Material.005,17,100,17,assembly_purple Variant 157,Ojos morados,5,100,5,bone Variant 157,Huesos blancos,70,100,70,none Variant 157,No Material,99,100,99
Variant 158,gold_token Variant 158,Moneda oro,35,100,35,platinum Variant 158,Platinium Card,50,100,50,emerald Variant 158,Front Card Colorful,30,100,30,576 Variant 158,Bit,50,100,50,48 Variant 158,drift,80,100,80,3 Variant 158,Mana,80,100,80,4 Variant 158,ingot,60,100,60,wild Variant 158,No Material,900,1000,90,chocolate_brown Variant 158,Cuerpo marrón,14,100,14,sunny_yellow Variant 158,Material.002,17,100,17,wasp_yellow Variant 158,Ojos verde claro,25,100,25,golden Variant 158,Puas oro,25,100,25,none Variant 158,No Material,99,100,99
Variant 159,gold_token Variant 159,Moneda oro,35,100,35,platinum Variant 159,Platinium Card,50,100,50,kevlar Variant 159,Front Card KEVLAR,15,100,15,720 Variant 159,Bit,30,100,30,48 Variant 159,drift,80,100,80,3 Variant 159,Mana,80,100,80,5 Variant 159,ingot,33,100,33,wild Variant 159,No Material,900,1000,90,chocolate_brown Variant 159,Cuerpo marrón,14,100,14,sunny_yellow Variant 159,Material.002,17,100,17,hornet_brown Variant 159,Ojos sauron,40,100,40,bone Variant 159,Huesos blancos,70,100,70,none Variant 159,No Material,99,100,99
Variant 160,platinum_token Variant 160,Moneda platino,50,100,50,titanium Variant 160,Titanium Card,20,100,20,prism Variant 160,Front Card Rainbow,10,100,10,720 Variant 160,Bit,30,100,30,48 Variant 160,drift,80,100,80,3 Variant 160,Mana,80,100,80,4 Variant 160,ingot,60,100,60,wild Variant 160,No Material,900,1000,90,chocolate_brown Variant 160,Cuerpo marrón,14,100,14,floyd_pink Variant 160,Alas rosadas,17,100,17,firefly_lilac Variant 160,Ojos rosados,20,100,20,golden Variant 160,Puas oro,25,100,25,none Variant 160,No Material,99,100,99
Variant 161,gold_token Variant 161,Moneda oro,35,100,35,gold Variant 161,Middle Card Black,30,100,30,amethyst Variant 161,Front Card Purple,25,100,25,720 Variant 161,Bit,30,100,30,48 Variant 161,drift,80,100,80,3 Variant 161,Mana,80,100,80,4 Variant 161,ingot,60,100,60,wild Variant 161,No Material,900,1000,90,earthy_orange Variant 161,Cuerpo amarillo,14,100,14,grosbeak_green Variant 161,Material.003,5,100,5,hornet_brown Variant 161,Ojos sauron,40,100,40,bone Variant 161,Huesos blancos,70,100,70,none Variant 161,No Material,99,100,99
Variant 162,platinum_token Variant 162,Moneda platino,50,100,50,platinum Variant 162,Platinium Card,50,100,50,emerald Variant 162,Front Card Colorful,30,100,30,720 Variant 162,Bit,30,100,30,48 Variant 162,drift,80,100,80,3 Variant 162,Mana,80,100,80,5 Variant 162,ingot,33,100,33,wild Variant 162,No Material,900,1000,90,mystic_purple Variant 162,Cuerpo Morado,14,100,14,sunny_yellow Variant 162,Material.002,17,100,17,hornet_brown Variant 162,Ojos sauron,40,100,40,bone Variant 162,Huesos blancos,70,100,70,none Variant 162,No Material,99,100,99
Variant 163,gold_token Variant 163,Moneda oro,35,100,35,gold Variant 163,Middle Card Black,30,100,30,kevlar Variant 163,Front Card KEVLAR,15,100,15,576 Variant 163,Bit,50,100,50,48 Variant 163,drift,80,100,80,6 Variant 163,Mana,15,100,15,4 Variant 163,ingot,60,100,60,sovereign Variant 163,Gold Crown Sov1.001,75,1000,8,exotic_turquoise Variant 163,Cuerpo turquesa,14,100,14,lemon_green Variant 163,Alas verdes,10,100,10,hornet_brown Variant 163,Ojos sauron,40,100,40,bone Variant 163,Huesos blancos,70,100,70,none Variant 163,No Material,99,100,99
Variant 164,titanium_token Variant 164,Material.016,15,100,15,gold Variant 164,Middle Card Black,30,100,30,emerald Variant 164,Front Card Colorful,30,100,30,864 Variant 164,Bit,20,100,20,48 Variant 164,drift,80,100,80,6 Variant 164,Mana,15,100,15,4 Variant 164,ingot,60,100,60,wild Variant 164,No Material,900,1000,90,earthy_orange Variant 164,Cuerpo amarillo,14,100,14,party_orange Variant 164,Material.005,17,100,17,firefly_lilac Variant 164,Ojos rosados,20,100,20,bone Variant 164,Huesos blancos,70,100,70,none Variant 164,No Material,99,100,99
Variant 165,platinum_token Variant 165,Moneda platino,50,100,50,platinum Variant 165,Platinium Card,50,100,50,amethyst Variant 165,Front Card Purple,25,100,25,576 Variant 165,Bit,50,100,50,48 Variant 165,drift,80,100,80,3 Variant 165,Mana,80,100,80,5 Variant 165,ingot,33,100,33,sovereign Variant 165,Gold Crown Sov1.001,75,1000,8,peaceful_green Variant 165,Cuerpo verde,14,100,14,sunny_yellow Variant 165,Material.002,17,100,17,firefly_lilac Variant 165,Ojos rosados,20,100,20,bone Variant 165,Huesos blancos,70,100,70,none Variant 165,No Material,99,100,99
Variant 166,platinum_token Variant 166,Moneda platino,50,100,50,platinum Variant 166,Platinium Card,50,100,50,amethyst Variant 166,Front Card Purple,25,100,25,720 Variant 166,Bit,30,100,30,60 Variant 166,drift,15,100,15,9 Variant 166,Mana,5,100,5,4 Variant 166,ingot,60,100,60,wild Variant 166,No Material,900,1000,90,peaceful_green Variant 166,Cuerpo verde,14,100,14,sunny_yellow Variant 166,Material.002,17,100,17,hornet_brown Variant 166,Ojos sauron,40,100,40,bone Variant 166,Huesos blancos,70,100,70,none Variant 166,No Material,99,100,99
Variant 167,platinum_token Variant 167,Moneda platino,50,100,50,gold Variant 167,Middle Card Black,30,100,30,sapphire Variant 167,Front Card NAVY,20,100,20,576 Variant 167,Bit,50,100,50,48 Variant 167,drift,80,100,80,6 Variant 167,Mana,15,100,15,5 Variant 167,ingot,33,100,33,wild Variant 167,No Material,900,1000,90,earthy_orange Variant 167,Cuerpo amarillo,14,100,14,sunny_yellow Variant 167,Material.002,17,100,17,shimmer_turquoise Variant 167,Ojos turquesa,10,100,10,bone Variant 167,Huesos blancos,70,100,70,none Variant 167,No Material,99,100,99
Variant 168,titanium_token Variant 168,Material.016,15,100,15,platinum Variant 168,Platinium Card,50,100,50,sapphire Variant 168,Front Card NAVY,20,100,20,720 Variant 168,Bit,30,100,30,48 Variant 168,drift,80,100,80,3 Variant 168,Mana,80,100,80,4 Variant 168,ingot,60,100,60,wild Variant 168,No Material,900,1000,90,firing_red Variant 168,Cuerpo rojo,16,100,16,party_orange Variant 168,Material.005,17,100,17,wasp_yellow Variant 168,Ojos verde claro,25,100,25,bone Variant 168,Huesos blancos,70,100,70,none Variant 168,No Material,99,100,99
Variant 169,titanium_token Variant 169,Material.016,15,100,15,platinum Variant 169,Platinium Card,50,100,50,kevlar Variant 169,Front Card KEVLAR,15,100,15,576 Variant 169,Bit,50,100,50,48 Variant 169,drift,80,100,80,3 Variant 169,Mana,80,100,80,4 Variant 169,ingot,60,100,60,sovereign Variant 169,Gold Crown Sov1.001,75,1000,8,mystic_purple Variant 169,Cuerpo Morado,14,100,14,magic_purple Variant 169,Material.004,17,100,17,hornet_brown Variant 169,Ojos sauron,40,100,40,golden Variant 169,Puas oro,25,100,25,none Variant 169,No Material,99,100,99
Variant 170,titanium_token Variant 170,Material.016,15,100,15,platinum Variant 170,Platinium Card,50,100,50,amethyst Variant 170,Front Card Purple,25,100,25,864 Variant 170,Bit,20,100,20,60 Variant 170,drift,15,100,15,3 Variant 170,Mana,80,100,80,4 Variant 170,ingot,60,100,60,wild Variant 170,No Material,900,1000,90,earthy_orange Variant 170,Cuerpo amarillo,14,100,14,ocean_blue Variant 170,Material.001,17,100,17,hornet_brown Variant 170,Ojos sauron,40,100,40,golden Variant 170,Puas oro,25,100,25,none Variant 170,No Material,99,100,99
Variant 171,gold_token Variant 171,Moneda oro,35,100,35,gold Variant 171,Middle Card Black,30,100,30,sapphire Variant 171,Front Card NAVY,20,100,20,576 Variant 171,Bit,50,100,50,48 Variant 171,drift,80,100,80,3 Variant 171,Mana,80,100,80,5 Variant 171,ingot,33,100,33,wild Variant 171,No Material,900,1000,90,tangle_dark Variant 171,Cuerpo negro,14,100,14,ocean_blue Variant 171,Material.001,17,100,17,shimmer_turquoise Variant 171,Ojos turquesa,10,100,10,golden Variant 171,Puas oro,25,100,25,none Variant 171,No Material,99,100,99
Variant 172,gold_token Variant 172,Moneda oro,35,100,35,platinum Variant 172,Platinium Card,50,100,50,prism Variant 172,Front Card Rainbow,10,100,10,720 Variant 172,Bit,30,100,30,48 Variant 172,drift,80,100,80,3 Variant 172,Mana,80,100,80,4 Variant 172,ingot,60,100,60,wild Variant 172,No Material,900,1000,90,peaceful_green Variant 172,Cuerpo verde,14,100,14,party_orange Variant 172,Material.005,17,100,17,wasp_yellow Variant 172,Ojos verde claro,25,100,25,bone Variant 172,Huesos blancos,70,100,70,none Variant 172,No Material,99,100,99
Variant 173,gold_token Variant 173,Moneda oro,35,100,35,platinum Variant 173,Platinium Card,50,100,50,sapphire Variant 173,Front Card NAVY,20,100,20,864 Variant 173,Bit,20,100,20,48 Variant 173,drift,80,100,80,3 Variant 173,Mana,80,100,80,4 Variant 173,ingot,60,100,60,wild Variant 173,No Material,900,1000,90,mystic_purple Variant 173,Cuerpo Morado,14,100,14,party_orange Variant 173,Material.005,17,100,17,firefly_lilac Variant 173,Ojos rosados,20,100,20,bone Variant 173,Huesos blancos,70,100,70,none Variant 173,No Material,99,100,99
Variant 174,platinum_token Variant 174,Moneda platino,50,100,50,gold Variant 174,Middle Card Black,30,100,30,amethyst Variant 174,Front Card Purple,25,100,25,720 Variant 174,Bit,30,100,30,48 Variant 174,drift,80,100,80,3 Variant 174,Mana,80,100,80,4 Variant 174,ingot,60,100,60,wild Variant 174,No Material,900,1000,90,tangle_dark Variant 174,Cuerpo negro,14,100,14,party_orange Variant 174,Material.005,17,100,17,hornet_brown Variant 174,Ojos sauron,40,100,40,bone Variant 174,Huesos blancos,70,100,70,none Variant 174,No Material,99,100,99
Variant 175,gold_token Variant 175,Moneda oro,35,100,35,titanium Variant 175,Titanium Card,20,100,20,amethyst Variant 175,Front Card Purple,25,100,25,576 Variant 175,Bit,50,100,50,48 Variant 175,drift,80,100,80,6 Variant 175,Mana,15,100,15,4 Variant 175,ingot,60,100,60,wild Variant 175,No Material,900,1000,90,exotic_turquoise Variant 175,Cuerpo turquesa,14,100,14,party_orange Variant 175,Material.005,17,100,17,hornet_brown Variant 175,Ojos sauron,40,100,40,golden Variant 175,Puas oro,25,100,25,none Variant 175,No Material,99,100,99
Variant 176,gold_token Variant 176,Moneda oro,35,100,35,platinum Variant 176,Platinium Card,50,100,50,kevlar Variant 176,Front Card KEVLAR,15,100,15,576 Variant 176,Bit,50,100,50,48 Variant 176,drift,80,100,80,3 Variant 176,Mana,80,100,80,4 Variant 176,ingot,60,100,60,wild Variant 176,No Material,900,1000,90,mystic_purple Variant 176,Cuerpo Morado,14,100,14,party_orange Variant 176,Material.005,17,100,17,firefly_lilac Variant 176,Ojos rosados,20,100,20,bone Variant 176,Huesos blancos,70,100,70,none Variant 176,No Material,99,100,99
Variant 177,gold_token Variant 177,Moneda oro,35,100,35,platinum Variant 177,Platinium Card,50,100,50,kevlar Variant 177,Front Card KEVLAR,15,100,15,576 Variant 177,Bit,50,100,50,48 Variant 177,drift,80,100,80,3 Variant 177,Mana,80,100,80,4 Variant 177,ingot,60,100,60,wild Variant 177,No Material,900,1000,90,tangle_dark Variant 177,Cuerpo negro,14,100,14,grosbeak_green Variant 177,Material.003,5,100,5,wasp_yellow Variant 177,Ojos verde claro,25,100,25,bone Variant 177,Huesos blancos,70,100,70,none Variant 177,No Material,99,100,99
Variant 178,titanium_token Variant 178,Material.016,15,100,15,gold Variant 178,Middle Card Black,30,100,30,amethyst Variant 178,Front Card Purple,25,100,25,576 Variant 178,Bit,50,100,50,60 Variant 178,drift,15,100,15,3 Variant 178,Mana,80,100,80,5 Variant 178,ingot,33,100,33,wild Variant 178,No Material,900,1000,90,exotic_turquoise Variant 178,Cuerpo turquesa,14,100,14,lemon_green Variant 178,Alas verdes,10,100,10,wasp_yellow Variant 178,Ojos verde claro,25,100,25,bone Variant 178,Huesos blancos,70,100,70,none Variant 178,No Material,99,100,99
Variant 179,platinum_token Variant 179,Moneda platino,50,100,50,titanium Variant 179,Titanium Card,20,100,20,emerald Variant 179,Front Card Colorful,30,100,30,720 Variant 179,Bit,30,100,30,48 Variant 179,drift,80,100,80,3 Variant 179,Mana,80,100,80,12 Variant 179,ingot,1,100,1,wild Variant 179,No Material,900,1000,90,tangle_dark Variant 179,Cuerpo negro,14,100,14,sunny_yellow Variant 179,Material.002,17,100,17,shimmer_turquoise Variant 179,Ojos turquesa,10,100,10,bone Variant 179,Huesos blancos,70,100,70,none Variant 179,No Material,99,100,99
Variant 180,titanium_token Variant 180,Material.016,15,100,15,platinum Variant 180,Platinium Card,50,100,50,emerald Variant 180,Front Card Colorful,30,100,30,864 Variant 180,Bit,20,100,20,48 Variant 180,drift,80,100,80,3 Variant 180,Mana,80,100,80,5 Variant 180,ingot,33,100,33,wild Variant 180,No Material,900,1000,90,exotic_turquoise Variant 180,Cuerpo turquesa,14,100,14,lemon_green Variant 180,Alas verdes,10,100,10,hornet_brown Variant 180,Ojos sauron,40,100,40,bone Variant 180,Huesos blancos,70,100,70,none Variant 180,No Material,99,100,99
Variant 181,gold_token Variant 181,Moneda oro,35,100,35,gold Variant 181,Middle Card Black,30,100,30,amethyst Variant 181,Front Card Purple,25,100,25,720 Variant 181,Bit,30,100,30,48 Variant 181,drift,80,100,80,6 Variant 181,Mana,15,100,15,4 Variant 181,ingot,60,100,60,wild Variant 181,No Material,900,1000,90,earthy_orange Variant 181,Cuerpo amarillo,14,100,14,floyd_pink Variant 181,Alas rosadas,17,100,17,shimmer_turquoise Variant 181,Ojos turquesa,10,100,10,bone Variant 181,Huesos blancos,70,100,70,none Variant 181,No Material,99,100,99
Variant 182,platinum_token Variant 182,Moneda platino,50,100,50,titanium Variant 182,Titanium Card,20,100,20,emerald Variant 182,Front Card Colorful,30,100,30,576 Variant 182,Bit,50,100,50,48 Variant 182,drift,80,100,80,3 Variant 182,Mana,80,100,80,4 Variant 182,ingot,60,100,60,wild Variant 182,No Material,900,1000,90,firing_red Variant 182,Cuerpo rojo,16,100,16,sunny_yellow Variant 182,Material.002,17,100,17,shimmer_turquoise Variant 182,Ojos turquesa,10,100,10,bone Variant 182,Huesos blancos,70,100,70,none Variant 182,No Material,99,100,99
Variant 183,platinum_token Variant 183,Moneda platino,50,100,50,gold Variant 183,Middle Card Black,30,100,30,kevlar Variant 183,Front Card KEVLAR,15,100,15,576 Variant 183,Bit,50,100,50,48 Variant 183,drift,80,100,80,3 Variant 183,Mana,80,100,80,5 Variant 183,ingot,33,100,33,wild Variant 183,No Material,900,1000,90,tangle_dark Variant 183,Cuerpo negro,14,100,14,magic_purple Variant 183,Material.004,17,100,17,wasp_yellow Variant 183,Ojos verde claro,25,100,25,bone Variant 183,Huesos blancos,70,100,70,none Variant 183,No Material,99,100,99
